state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
Alaska,JUNEAU BOROUGH,26751,21257,279,749,5494,0.7946245,0.2053755,0.027998953
Alaska,KENAI PENINSULA BOROUGH,40802,36580,196,726,4222,0.89652468,0.10347532,0.017793245
Alaska,KETCHIKAN GATEWAY BOROUGH,13828,11182,55,285,2646,0.808649118,0.191350882,0.020610356
Alaska,KODIAK ISLAND BOROUGH,13309,9008,133,663,4301,0.676835224,0.323164776,0.049815914
Alaska,LAKE AND PENINSULA BOROUGH,1668,379,0,32,1289,0.227218225,0.772781775,0.019184652
Alaska,MATANUSKA-SUSITNA BOROUGH,39683,36452,294,752,3231,0.918579744,0.081420256,0.01895018
Alaska,NOME CENSUS AREA,8288,1987,9,106,6301,0.239744208,0.760255792,0.012789575
Alaska,NORTH SLOPE BOROUGH,5979,1248,37,124,4731,0.208730557,0.791269443,0.020739254
Alaska,NORTHWEST ARCTIC BOROUGH,6113,824,12,36,5289,0.1347947,0.8652053,0.005889089
Alaska,PRINCE OF WALES-OUTER KETCHIKAN CENSUS AREA,6278,3798,9,121,2480,0.604969736,0.395030264,0.019273654
Alaska,SITKA BOROUGH,8588,6270,39,209,2318,0.730088496,0.269911504,0.024336283
Alaska,SKAGWAY-YAKUTAT-ANGOON CENSUS AREA,4385,2622,6,67,1763,0.597947548,0.402052452,0.015279361
Alaska,SOUTHEAST FAIRBANKS CENSUS AREA,5913,4612,284,177,1301,0.779976323,0.220023677,0.029934044
Alaska,VALDEZ-CORDOVA CENSUS AREA,9952,8096,55,270,1856,0.813504823,0.186495177,0.027130225
Alaska,WADE HAMPTON CENSUS AREA,5791,342,12,17,5449,0.059057158,0.940942842,0.00293559
Alaska,WRANGELL-PETERSBURG CENSUS AREA,7042,5472,11,119,1570,0.777051974,0.222948026,0.016898608
Alaska,YUKON-KOYUKUK CENSUS AREA,8478,3538,88,82,4940,0.417315405,0.582684595,0.009672092
Arizona,APACHE,61591,11354,98,2599,50237,0.184345115,0.815654885,0.042197724
Arizona,COCHISE,97624,61543,4815,28379,36081,0.630408506,0.369591494,0.29069696
Arizona,COCONINO,96591,56938,1339,9696,39653,0.58947521,0.41052479,0.100382023
Arizona,GILA,40216,27377,97,7486,12839,0.680748956,0.319251044,0.186144818
Arizona,GRAHAM,26554,15437,468,6682,11117,0.581343677,0.418656323,0.251638171
Arizona,GREENLEE,8008,4372,27,3456,3636,0.545954046,0.454045954,0.431568432
Arizona,LA PAZ,13844,8495,103,3139,5349,0.61362323,0.38637677,0.226740826
Arizona,MARICOPA,2122101,1637076,70843,345498,485025,0.771441133,0.228558867,0.162809404
Arizona,MOHAVE,93497,85808,291,4919,7689,0.917762067,0.082237933,0.052611314
Arizona,NAVAJO,77658,31256,667,5652,46402,0.40248268,0.59751732,0.072780654
Arizona,PIMA,666880,454919,19455,163262,211961,0.682160209,0.317839791,0.244814659
Arizona,PINAL,116379,68900,3469,34062,47479,0.592031208,0.407968792,0.292681669
Arizona,SANTA CRUZ,29676,6168,56,23221,23508,0.207844723,0.792155277,0.782484162
Arizona,YAVAPAI,107714,98391,305,6899,9323,0.91344672,0.08655328,0.064049242
Arizona,YUMA,106895,58151,2776,43388,48744,0.544001123,0.455998877,0.405893634
Arkansas,ARKANSAS,21653,16779,4724,61,4874,0.77490417,0.22509583,0.002817162
Arkansas,ASHLEY,24319,17406,6607,220,6913,0.715736667,0.284263333,0.009046425
Arkansas,BAXTER,31186,30827,4,171,359,0.988488424,0.011511576,0.00548323
Arkansas,BENTON,97499,94158,118,1359,3341,0.965732982,0.034267018,0.013938604
Arkansas,BOONE,28297,27911,5,171,386,0.986358978,0.013641022,0.006043043
Arkansas,BRADLEY,11793,7936,3641,191,3857,0.672941576,0.327058424,0.016196049
Arkansas,CALHOUN,5826,4346,1437,31,1480,0.745966358,0.254033642,0.005320975
Arkansas,CARROLL,18654,18261,4,194,393,0.978932133,0.021067867,0.010399914
Arkansas,CHICOT,15713,6666,8811,159,9047,0.42423471,0.57576529,0.01011901
Arkansas,CLARK,21437,16267,4898,127,5170,0.758828194,0.241171806,0.005924336
Arkansas,CLAY,18107,17976,5,70,131,0.992765229,0.007234771,0.003865908
Arkansas,CLEBURNE,19411,19213,6,105,198,0.989799598,0.010200402,0.005409304
Arkansas,CLEVELAND,7781,6653,1053,47,1128,0.855031487,0.144968513,0.006040355
Arkansas,COLUMBIA,25691,16516,8982,77,9175,0.642871044,0.357128956,0.002997159
Arkansas,CONWAY,19151,16071,2860,119,3080,0.839172889,0.160827111,0.006213775
Arkansas,CRAIGHEAD,68956,64225,3764,386,4731,0.931391032,0.068608968,0.005597772
Arkansas,CRAWFORD,42493,40654,361,459,1839,0.956722284,0.043277716,0.010801779
Arkansas,CRITTENDEN,49939,27988,21334,336,21951,0.560443741,0.439556259,0.006728208
Arkansas,CROSS,19225,14285,4751,109,4940,0.743042913,0.256957087,0.005669701
Arkansas,DALLAS,9614,5861,3694,32,3753,0.609631787,0.390368213,0.003328479
Arkansas,DESHA,16798,9448,7110,152,7350,0.56244791,0.43755209,0.009048696
Arkansas,DREW,17369,12482,4743,92,4887,0.718636652,0.281363348,0.005296793
Arkansas,FAULKNER,60006,54405,4771,341,5601,0.906659334,0.093340666,0.005682765
Arkansas,FRANKLIN,14897,14506,98,179,391,0.973753105,0.026246895,0.012015842
Arkansas,FULTON,10037,9943,9,28,94,0.990634652,0.009365348,0.002789678
Arkansas,GARLAND,73397,66309,5594,777,7088,0.903429295,0.096570705,0.010586264
Arkansas,GRANT,13948,13432,377,82,516,0.963005449,0.036994551,0.005878979
Arkansas,GREENE,31804,31498,20,167,306,0.990378569,0.009621431,0.005250912
Arkansas,HEMPSTEAD,21621,14779,6450,291,6842,0.683548402,0.316451598,0.013459137
Arkansas,HOT SPRING,26115,22979,2861,115,3136,0.879915757,0.120084243,0.004403599
Arkansas,HOWARD,13569,10460,2906,94,3109,0.770874788,0.229125212,0.006927555
Arkansas,INDEPENDENCE,31192,30239,595,172,953,0.969447294,0.030552706,0.005514234
Arkansas,IZARD,11364,11212,11,71,152,0.986624428,0.013375572,0.0062478
Arkansas,JACKSON,18944,16042,2748,66,2902,0.846811655,0.153188345,0.003483953
Arkansas,JEFFERSON,85487,47706,36771,427,37781,0.558049762,0.441950238,0.004994912
Arkansas,JOHNSON,18221,17509,306,221,712,0.960924208,0.039075792,0.012128862
Arkansas,LAFAYETTE,9643,5867,3699,41,3776,0.608420616,0.391579384,0.004251789
Arkansas,LAWRENCE,17457,17168,88,60,289,0.983445036,0.016554964,0.003437017
Arkansas,LEE,13053,5375,7447,174,7678,0.411782732,0.588217268,0.013330269
Arkansas,LINCOLN,13690,8557,4896,152,5133,0.625054785,0.374945215,0.011102995
Arkansas,LITTLE RIVER,13966,10755,2924,160,3211,0.770084491,0.229915509,0.011456394
Arkansas,LOGAN,20557,19990,272,143,567,0.972418154,0.027581846,0.006956268
Arkansas,LONOKE,39268,35216,3529,246,4052,0.896811653,0.103188347,0.006264643
Arkansas,MADISON,11618,11354,3,111,264,0.97727664,0.02272336,0.00955414
Arkansas,MARION,12001,11865,6,48,136,0.988667611,0.011332389,0.003999667
Arkansas,MILLER,38467,29265,8602,310,9202,0.760781969,0.239218031,0.008058856
Arkansas,MISSISSIPPI,57525,40303,15972,745,17222,0.700617123,0.299382877,0.012950891
Arkansas,MONROE,11333,6855,4403,32,4478,0.604870731,0.395129269,0.002823612
Arkansas,MONTGOMERY,7841,7673,8,56,168,0.978574161,0.021425839,0.007141946
Arkansas,NEVADA,10101,6816,3190,64,3285,0.674784675,0.325215325,0.006336006
Arkansas,NEWTON,7666,7556,0,43,110,0.985650926,0.014349074,0.005609183
Arkansas,OUACHITA,30574,19617,10712,133,10957,0.641623602,0.358376398,0.004350101
Arkansas,PERRY,7969,7748,119,47,221,0.972267537,0.027732463,0.005897854
Arkansas,PHILLIPS,28838,12793,15705,237,16045,0.443616062,0.556383938,0.008218323
Arkansas,PIKE,10086,9598,374,56,488,0.951616102,0.048383898,0.005552251
Arkansas,POINSETT,24664,22700,1770,124,1964,0.92036977,0.07963023,0.005027571
Arkansas,POLK,17347,16832,0,301,515,0.970311869,0.029688131,0.017351703
Arkansas,POPE,45883,43830,1119,423,2053,0.955255759,0.044744241,0.009219101
Arkansas,PRAIRIE,9518,8151,1294,38,1367,0.85637739,0.14362261,0.003992435
Arkansas,PULASKI,349660,250549,91976,3199,99111,0.716550363,0.283449637,0.009148887
Arkansas,RANDOLPH,16558,16265,145,75,293,0.982304626,0.017695374,0.004529533
Arkansas,ST. FRANCIS,28497,14651,13480,202,13846,0.514124294,0.485875706,0.007088465
Arkansas,SALINE,64183,61937,1346,378,2246,0.96500631,0.03499369,0.00588941
Arkansas,SCOTT,10205,10003,1,42,202,0.980205781,0.019794219,0.00411563
Arkansas,SEARCY,7841,7726,2,32,115,0.985333503,0.014666497,0.004081112
Arkansas,SEBASTIAN,99590,87989,5617,1362,11601,0.883512401,0.116487599,0.013676072
Arkansas,SEVIER,13637,11999,784,632,1638,0.879885605,0.120114395,0.046344504
Arkansas,SHARP,14109,13870,64,57,239,0.983060458,0.016939542,0.004039974
Arkansas,STONE,9775,9652,8,42,123,0.98741688,0.01258312,0.004296675
Arkansas,UNION,46719,32296,14038,222,14423,0.69128192,0.30871808,0.004751814
Arkansas,VAN BUREN,14008,13774,41,98,234,0.98329526,0.01670474,0.006996002
Arkansas,WASHINGTON,113409,107724,1656,1526,5685,0.949871703,0.050128297,0.013455722
Arkansas,WHITE,54676,52260,1694,372,2416,0.955812422,0.044187578,0.006803716
Arkansas,WOODRUFF,9520,6496,2982,17,3024,0.682352941,0.317647059,0.001785714
Arkansas,YELL,17759,17059,367,177,700,0.960583366,0.039416634,0.009966777
California,ALAMEDA,1279182,680017,222873,181805,599165,0.531603009,0.468396991,0.142125984
California,ALPINE,1113,772,5,74,341,0.693620845,0.306379155,0.066486972
California,AMADOR,30039,25129,1670,2520,4910,0.836545824,0.163454176,0.083890942
California,BUTTE,182120,158242,2238,13606,23878,0.868888645,0.131111355,0.074708983
California,CALAVERAS,31998,29288,180,1714,2710,0.915307207,0.084692793,0.053565848
California,COLUSA,16275,10105,81,5424,6170,0.620890937,0.379109063,0.333271889
California,CONTRA COSTA,803732,560146,72799,91282,243586,0.696931315,0.303068685,0.113572683
California,DEL NORTE,23460,18302,853,2414,5158,0.780136402,0.219863598,0.102898551
California,EL DORADO,125995,113053,579,8777,12942,0.897281638,0.102718362,0.069661495
California,FRESNO,667490,338595,31311,236634,328895,0.507266026,0.492733974,0.354513176
California,GLENN,24798,18461,131,4958,6337,0.744455198,0.255544802,0.199935479
California,HUMBOLDT,119118,104671,934,4989,14447,0.878716903,0.121283097,0.041882839
California,IMPERIAL,109303,31742,2272,71935,77561,0.29040374,0.70959626,0.658124663
California,INYO,18281,14819,71,1536,3462,0.810623051,0.189376949,0.084021662
California,KERN,543477,340892,28851,151995,202585,0.627242735,0.372757265,0.279671449
California,KINGS,101469,54426,7747,34551,47043,0.536380569,0.463619431,0.340507938
California,LAKE,50631,44603,924,3633,6028,0.880942506,0.119057494,0.071754459
California,LASSEN,27598,21920,1699,2883,5678,0.794260454,0.205739546,0.104464092
California,LOS ANGELES,8863164,3618850,934776,3351242,5244314,0.408302272,0.591697728,0.378108991
California,MADERA,88090,52974,2294,30400,35116,0.601362243,0.398637757,0.345101601
California,MARIN,230096,194665,7529,17930,35431,0.846016445,0.153983555,0.077923997
California,MARIPOSA,14302,12771,120,697,1531,0.892952035,0.107047965,0.048734443
California,MENDOCINO,80345,67775,482,8248,12570,0.843549692,0.156450308,0.10265729
California,MERCED,178403,96701,7889,58107,81702,0.542036849,0.457963151,0.325706406
California,MODOC,9678,8479,78,701,1199,0.876110767,0.123889233,0.072432321
California,MONO,9956,8329,41,1126,1627,0.836580956,0.163419044,0.11309763
California,MONTEREY,355660,186166,21506,119570,169494,0.523438115,0.476561885,0.336191869
California,NAPA,110765,89453,1167,15941,21312,0.807592651,0.192407349,0.143917302
California,NEVADA,78510,73697,172,3269,4813,0.938695708,0.061304292,0.041638008
California,ORANGE,2410556,1554501,39159,564828,856055,0.644872386,0.355127614,0.234314407
California,PLACER,172796,152601,987,13871,20195,0.883128082,0.116871918,0.080273849
California,PLUMAS,19739,17996,151,907,1743,0.911697654,0.088302346,0.045949643
California,RIVERSIDE,1170413,754140,59966,307514,416273,0.644336657,0.355663343,0.262739734
California,SACRAMENTO,1041219,721932,93970,121544,319287,0.693352695,0.306647305,0.116732407
California,SAN BENITO,36697,18793,167,16800,17904,0.512112707,0.487887293,0.45780309
California,SAN BERNARDINO,1418380,862113,109162,378582,556267,0.607815254,0.392184746,0.266911547
California,SAN DIEGO,2498016,1633281,149898,510781,864735,0.653831281,0.346168719,0.204474671
California,SAN FRANCISCO,723959,337118,76343,100717,386841,0.465658967,0.534341033,0.139119757
California,SAN JOAQUIN,480628,282766,24791,112673,197862,0.588326107,0.411673893,0.234428706
California,SAN LUIS OBISPO,217162,176246,4325,28923,40916,0.811587663,0.188412337,0.133186285
California,SAN MATEO,649623,392131,34000,114627,257492,0.603628566,0.396371434,0.176451573
California,SANTA BARBARA,369608,244309,9379,98199,125299,0.660994892,0.339005108,0.265684184
California,SANTA CLARA,1497577,869874,52583,314564,627703,0.580854273,0.419145727,0.210048632
California,SANTA CRUZ,229734,171203,2330,46797,58531,0.745222736,0.254777264,0.203700802
California,SHASTA,147036,134001,1045,5652,13035,0.911348241,0.088651759,0.038439566
California,SIERRA,3318,3060,6,184,258,0.922242315,0.077757685,0.055455093
California,SISKIYOU,43531,38246,682,2549,5285,0.878592268,0.121407732,0.058555972
California,SOLANO,340421,207476,43858,45517,132945,0.609468864,0.390531136,0.133707967
California,SONOMA,388222,327429,5268,41223,60793,0.843406608,0.156593392,0.106184091
California,STANISLAUS,370522,261323,6109,80897,109199,0.705283357,0.294716643,0.218332515
California,SUTTER,64415,46140,987,10592,18275,0.716292789,0.283707211,0.16443375
California,TEHAMA,49625,43049,246,5124,6576,0.867486146,0.132513854,0.103254408
California,TRINITY,13063,11881,53,431,1182,0.909515425,0.090484575,0.032993952
California,TULARE,311921,170283,4305,120893,141638,0.545917075,0.454082925,0.3875757
California,TUOLUMNE,48456,41887,1529,3726,6569,0.864433713,0.135566287,0.076894502
California,VENTURA,669016,440555,14559,176952,228461,0.658511904,0.341488096,0.264495916
California,YOLO,141092,96825,2975,28182,44267,0.686254359,0.313745641,0.199742012
California,YUBA,58228,42924,2341,6728,15304,0.73717112,0.26282888,0.115545786
Colorado,ADAMS,265038,198710,8445,49179,66328,0.749741546,0.250258454,0.185554524
Colorado,ALAMOSA,13617,8068,61,5254,5549,0.592494676,0.407505324,0.385841228
Colorado,ARAPAHOE,391511,334225,22653,21743,57286,0.853679718,0.146320282,0.055536115
Colorado,ARCHULETA,5345,3976,5,1244,1369,0.743872778,0.256127222,0.232740879
Colorado,BACA,4556,4229,1,255,327,0.928226514,0.071773486,0.055970149
Colorado,BENT,5048,3588,32,1371,1460,0.710776545,0.289223455,0.27159271
Colorado,BOULDER,225339,201617,1879,15195,23722,0.894727499,0.105272501,0.067431736
Colorado,CHAFFEE,12684,11148,198,1200,1536,0.878902554,0.121097446,0.094607379
Colorado,CHEYENNE,2397,2307,0,83,90,0.962453066,0.037546934,0.034626617
Colorado,CLEAR CREEK,7619,7280,17,254,339,0.955505972,0.044494028,0.033337708
Colorado,CONEJOS,7453,2933,9,4463,4520,0.393532806,0.606467194,0.598819267
Colorado,COSTILLA,3190,688,7,2452,2502,0.215673981,0.784326019,0.768652038
Colorado,CROWLEY,3946,2694,254,912,1252,0.682716675,0.317283325,0.231120122
Colorado,CUSTER,1926,1842,0,55,84,0.956386293,0.043613707,0.028556594
Colorado,DELTA,20980,18836,59,1915,2144,0.897807436,0.102192564,0.091277407
Colorado,DENVER,467610,287162,57793,107382,180448,0.614105772,0.385894228,0.229640085
Colorado,DOLORES,1504,1416,0,48,88,0.941489362,0.058510638,0.031914894
Colorado,DOUGLAS,60391,57346,391,1910,3045,0.94957858,0.05042142,0.031627229
Colorado,EAGLE,21928,18762,40,2917,3166,0.855618387,0.144381613,0.133026268
Colorado,ELBERT,9646,9289,46,211,357,0.96298984,0.03701016,0.021874352
Colorado,EL PASO,397014,322461,27599,34473,74553,0.81221569,0.18778431,0.086830691
Colorado,FREMONT,32273,28292,834,2759,3981,0.876646113,0.123353887,0.085489418
Colorado,GARFIELD,29974,27908,77,1673,2066,0.931073597,0.068926403,0.05581504
Colorado,GILPIN,3070,2900,14,109,170,0.944625407,0.055374593,0.035504886
Colorado,GRAND,7966,7641,16,243,325,0.959201607,0.040798393,0.030504645
Colorado,GUNNISON,10273,9746,59,366,527,0.948700477,0.051299523,0.035627373
Colorado,HINSDALE,467,460,1,4,7,0.985010707,0.014989293,0.00856531
Colorado,HUERFANO,6009,3498,20,2428,2511,0.58212681,0.41787319,0.404060576
Colorado,JACKSON,1605,1460,0,118,145,0.909657321,0.090342679,0.073520249
Colorado,JEFFERSON,438430,394946,3014,30791,43484,0.900818831,0.099181169,0.070230139
Colorado,KIOWA,1688,1621,0,55,67,0.960308057,0.039691943,0.032582938
Colorado,KIT CARSON,7140,6636,8,468,504,0.929411765,0.070588235,0.065546218
Colorado,LAKE,6007,4497,11,1434,1510,0.748626602,0.251373398,0.238721492
Colorado,LA PLATA,32284,27091,58,3586,5193,0.839146326,0.160853674,0.111076694
Colorado,LARIMER,186136,169213,1043,12227,16923,0.909082606,0.090917394,0.065688529
Colorado,LAS ANIMAS,13765,7507,31,6080,6258,0.545368689,0.454631311,0.441699964
Colorado,LINCOLN,4529,4413,4,75,116,0.974387282,0.025612718,0.016559947
Colorado,LOGAN,17567,16073,19,1393,1494,0.914954175,0.085045825,0.079296408
Colorado,MESA,93145,84035,368,7563,9110,0.902195502,0.097804498,0.081195985
Colorado,MINERAL,558,528,0,27,30,0.946236559,0.053763441,0.048387097
Colorado,MOFFAT,11357,10524,10,698,833,0.926653165,0.073346835,0.061459893
Colorado,MONTEZUMA,18672,14936,12,1612,3736,0.79991431,0.20008569,0.086332476
Colorado,MONTROSE,24423,21447,61,2736,2976,0.878147648,0.121852352,0.11202555
Colorado,MORGAN,21939,17667,45,4034,4272,0.805278272,0.194721728,0.183873467
Colorado,OTERO,20185,12698,109,7104,7487,0.629081001,0.370918999,0.351944513
Colorado,OURAY,2295,2187,0,103,108,0.952941176,0.047058824,0.044880174
Colorado,PARK,7174,6863,39,206,311,0.95664901,0.04335099,0.028714803
Colorado,PHILLIPS,4189,4006,0,170,183,0.956314156,0.043685844,0.040582478
Colorado,PITKIN,12661,11955,38,475,706,0.944238212,0.055761788,0.037516784
Colorado,PROWERS,13347,10071,38,3102,3276,0.754551585,0.245448415,0.232411778
Colorado,PUEBLO,123051,75382,2029,44090,47669,0.612607781,0.387392219,0.358306718
Colorado,RIO BLANCO,5972,5672,9,236,300,0.949765573,0.050234427,0.039517749
Colorado,RIO GRANDE,10770,6352,5,4342,4418,0.589786444,0.410213556,0.403156917
Colorado,ROUTT,14088,13630,8,353,458,0.967490062,0.032509938,0.025056786
Colorado,SAGUACHE,4619,2371,11,2106,2248,0.51331457,0.48668543,0.455942845
Colorado,SAN JUAN,745,620,1,118,125,0.832214765,0.167785235,0.158389262
Colorado,SAN MIGUEL,3653,3523,5,102,130,0.964412811,0.035587189,0.027922256
Colorado,SEDGWICK,2690,2411,5,230,279,0.896282528,0.103717472,0.085501859
Colorado,SUMMIT,12881,12359,31,323,522,0.959475196,0.040524804,0.025075693
Colorado,TELLER,12468,11980,23,322,488,0.960859801,0.039140199,0.025826115
Colorado,WASHINGTON,4812,4652,1,139,160,0.966749792,0.033250208,0.028886118
Colorado,WELD,131821,101977,509,27502,29844,0.773602082,0.226397918,0.208631402
Colorado,YUMA,8954,8620,2,284,334,0.962698235,0.037301765,0.031717668
Connecticut,FAIRFIELD,827645,660337,77472,70818,167308,0.797850528,0.202149472,0.085565671
Connecticut,HARTFORD,851783,683004,81884,71575,168779,0.801852115,0.198147885,0.084029618
Connecticut,LITCHFIELD,174092,168876,1561,1907,5216,0.97003883,0.02996117,0.010953978
Connecticut,MIDDLESEX,143196,132667,5846,2881,10529,0.92647141,0.07352859,0.020119277
Connecticut,NEW HAVEN,804219,661754,78935,51003,142465,0.822852979,0.177147021,0.063419293
Connecticut,NEW LONDON,254957,230179,11587,8455,24778,0.902814984,0.097185016,0.033162455
Connecticut,TOLLAND,128699,121269,2533,2216,7430,0.942268394,0.057731606,0.017218471
Connecticut,WINDHAM,102525,96098,1022,4261,6427,0.937312851,0.062687149,0.041560595
Delaware,KENT,110993,86071,20316,2540,24922,0.775463318,0.224536682,0.022884326
Delaware,NEW CASTLE,441946,350312,71895,11804,91634,0.792657927,0.207342073,0.026709145
Delaware,SUSSEX,113229,91709,18800,1476,21520,0.809942683,0.190057317,0.01303553
District of Columbia,DISTRICT OF COLUMBIA,606900,166131,395213,32710,440769,0.273737024,0.726262976,0.053896853
