"Office","State","CensusPop","raceYear","Area","AreaNumber","RedistrictedDate","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes"
"House","Missouri","N/A","2000","District 3","3","19920101","100,967","Federer, Bill","Challenger","147,222","Gephardt, Richard A.","Incumbent","N/A","N/A","N/A","N/A","6,350","46,255","D",".00","40.68","59.32",""
"House","Missouri","N/A","1998","District 3","3","19920101","74,005","Federer, Bill","Challenger","98,287","Gephardt, Richard A.","Incumbent","N/A","N/A","N/A","N/A","3,807","24,282","D",".00","42.95","57.05",""
"House","Missouri","N/A","1996","District 3","3","19920101","90,202","Wheelehan, Deborah","Challenger","137,300","Gephardt, Richard A.","Incumbent","N/A","N/A","N/A","N/A","5,253","47,098","D",".00","39.65","60.35",""
"House","Missouri","N/A","1994","District 3","3","19920101","80,977","Gill, Gary","Challenger","117,601","Gephardt, Richard A.","Incumbent","N/A","N/A","N/A","N/A","5,362","36,624","D",".00","40.78","59.22",""
"House","Missouri","N/A","1992","District 3","3","19920101","90,006","Holekamp, Malcolm L.","Challenger","174,000","Gephardt, Richard A.","Incumbent","N/A","N/A","N/A","N/A","7,828","83,994","D",".00","34.09","65.91",""
"House","Missouri","N/A","2000","District 4","4","19920101","84,406","Noland, James A.","Challenger","180,634","Skelton, Ike","Incumbent","N/A","N/A","N/A","N/A","4,849","96,228","D",".00","31.85","68.15",""
"House","Missouri","N/A","1998","District 4","4","19920101","51,005","Noland, Cecilia D.","Challenger","133,173","Skelton, Ike","Incumbent","N/A","N/A","N/A","N/A","3,438","82,168","D",".00","27.69","72.31",""
"House","Missouri","N/A","1996","District 4","4","19920101","81,650","Phelps, Bill","Challenger","153,566","Skelton, Ike","Incumbent","N/A","N/A","N/A","N/A","5,573","71,916","D",".00","34.71","65.29",""
"House","Missouri","N/A","1994","District 4","4","19920101","65,616","Noland, James A.","Challenger","137,876","Skelton, Ike","Incumbent","N/A","N/A","N/A","N/A","N/A","72,260","D",".00","32.25","67.75",""
"House","Missouri","N/A","1992","District 4","4","19920101","74,475","Carley, John","Challenger","176,977","Skelton, Ike","Incumbent","N/A","N/A","N/A","N/A","N/A","102,502","D",".00","29.62","70.38",""
"House","Missouri","N/A","2000","District 5","5","19920101","66,439","Gordon, Steve","Challenger","159,826","McCarthy, Karen","Incumbent","N/A","N/A","N/A","N/A","5,872","93,387","D",".00","29.36","70.64",""
"House","Missouri","N/A","1998","District 5","5","19920101","47,582","Bennett, Penny","Challenger","101,313","McCarthy, Karen","Incumbent","N/A","N/A","N/A","N/A","4,790","53,731","D",".00","31.96","68.04",""
"House","Missouri","N/A","1996","District 5","5","19920101","61,803","Bennett, Penny","Challenger","144,223","McCarthy, Karen","Incumbent","N/A","N/A","N/A","N/A","7,945","82,420","D",".00","30.00","70.00",""
"House","Missouri","N/A","1994","District 5","5","19920101","77,120","Freeman, Ron","Challenger","100,391","McCarthy, Karen","Challenger","N/A","N/A","N/A","N/A","N/A","23,271","D",".00","43.45","56.55",""
"House","Missouri","N/A","1992","District 5","5","19920101","93,562","Moody, Edward","Challenger","151,014","Wheat, Alan","Incumbent","N/A","N/A","N/A","N/A","10,736","57,452","D",".00","38.25","61.75",""
"House","Missouri","N/A","2000","District 6","6","19920101","138,925","Graves, Samuel B. Jr.","Challenger","127,792","Danner, Steve","Challenger","N/A","N/A","N/A","N/A","6,484","11,133","R",".00","52.09","47.91",""
"House","Missouri","N/A","1998","District 6","6","19920101","51,679","Bailey, Jeff","Challenger","136,774","Danner, Pat","Incumbent","N/A","N/A","N/A","N/A","4,324","85,095","D",".00","27.42","72.58",""
"House","Missouri","N/A","1996","District 6","6","19920101","72,064","Bailey, Jeff","Challenger","169,006","Danner, Pat","Incumbent","N/A","N/A","N/A","N/A","5,212","96,942","D",".00","29.89","70.11",""
"House","Missouri","N/A","1994","District 6","6","19920101","71,709","Tucker, Tina","Challenger","140,108","Danner, Pat","Incumbent","N/A","N/A","N/A","N/A","N/A","68,399","D",".00","33.85","66.15",""
"House","Missouri","N/A","1992","District 6","6","19920101","119,637","Coleman, E. Thomas","Incumbent","148,887","Danner, Pat","Challenger","N/A","N/A","N/A","N/A","N/A","29,250","D",".00","44.55","55.45",""
"House","Missouri","N/A","2000","District 7","7","19920101","202,305","Blunt, Roy","Incumbent","65,510","Christrup, Charles","Challenger","N/A","N/A","N/A","N/A","6,122","136,795","R",".00","75.54","24.46",""
"House","Missouri","N/A","1998","District 7","7","19920101","129,746","Blunt, Roy","Incumbent","43,416","Perkel, Marc","Challenger","N/A","N/A","N/A","N/A","5,639","86,330","R",".00","74.93","25.07",""
"House","Missouri","N/A","1996","District 7","7","19920101","162,558","Blunt, Roy","Challenger","79,306","Bamberger, Ruth","Challenger","N/A","N/A","N/A","N/A","8,720","83,252","R",".00","67.21","32.79",""
"House","Missouri","N/A","1994","District 7","7","19920101","112,228","Hancock, Melton D.","Incumbent","77,836","Fossard, James R.","Challenger","N/A","N/A","N/A","N/A","5,852","34,392","R",".00","59.05","40.95",""
"House","Missouri","N/A","1992","District 7","7","19920101","160,303","Hancock, Melton D.","Incumbent","99,762","Deaton, Thomas P.","Challenger","N/A","N/A","N/A","N/A","N/A","60,541","R",".00","61.64","38.36",""
"House","Missouri","N/A","2000","District 8","8","19920101","162,239","Emerson, Jo Ann","Incumbent","67,760","Camp, Bob","Challenger","N/A","N/A","N/A","N/A","4,067","94,479","R",".00","70.54","29.46",""
"House","Missouri","N/A","1998","District 8","8","19920101","104,271","Emerson, Jo Ann","Challenger","59,426","Heckemeyer, Anthony J.","Challenger","N/A","N/A","N/A","N/A","2,827","44,845","R",".00","63.70","36.30",""
"House","Missouri","N/A","1996","District 8","8","19920101","23,477","Kline, Richard","Challenger","83,084","Firebaugh, Emily","Challenger","Independent","112,472","Emerson, Jo Ann","Challenger","3,821","29,388","I","50.47","22.03","77.97","Missouri 8th was won in 1996 by Jo Ann Emerson, who ran simultaneously as an independent in voting for a seat in the 105th Congress and as a Republican in a November 1996 special election."
"House","Missouri","N/A","1994","District 8","8","19920101","129,320","Emerson, Bill","Incumbent","48,987","Thompson, James L.","Challenger","N/A","N/A","N/A","N/A","6,279","80,333","R",".00","72.53","27.47",""
"House","Missouri","N/A","1992","District 8","8","19920101","147,398","Emerson, Bill","Incumbent","86,730","Bullock, Thad","Challenger","N/A","N/A","N/A","N/A","290","60,668","R",".00","62.96","37.04",""
"House","Missouri","N/A","2000","District 9","9","19920101","172,787","Hulshof, Kenny","Incumbent","111,662","Carroll, Steven R.","Challenger","N/A","N/A","N/A","N/A","7,161","61,125","R",".00","60.74","39.26",""
"House","Missouri","N/A","1998","District 9","9","19920101","117,196","Hulshof, Kenny","Incumbent","66,861","Vogt, Linda","Challenger","N/A","N/A","N/A","N/A","4,248","50,335","R",".00","63.67","36.33",""
"House","Missouri","N/A","1996","District 9","9","19920101","123,580","Hulshof, Kenny","Challenger","117,685","Volkmer, Harold","Incumbent","N/A","N/A","N/A","N/A","8,965","5,895","R",".00","51.22","48.78",""
"House","Missouri","N/A","1994","District 9","9","19920101","92,301","Hulshof, Kenny","Challenger","103,443","Volkmer, Harold","Incumbent","N/A","N/A","N/A","N/A","9,198","11,142","D",".00","47.15","52.85",""
"House","Missouri","N/A","1992","District 9","9","19920101","118,811","Hardy, Rick","Challenger","124,694","Volkmer, Harold","Incumbent","N/A","N/A","N/A","N/A","17,830","5,883","D",".00","48.79","51.21",""
"House","Nebraska","N/A","2000","District 1","1","19920101","155,485","Bereuter, Douglas K.","Incumbent","72,859","Jacobsen, Alan","Challenger","N/A","N/A","N/A","N/A","6,354","82,626","R",".00","68.09","31.91",""
"House","Nebraska","N/A","1998","District 1","1","19920101","136,058","Bereuter, Douglas K.","Incumbent","48,826","Eret, Don","Challenger","N/A","N/A","N/A","N/A","343","87,232","R",".00","73.59","26.41",""
"House","Nebraska","N/A","1996","District 1","1","19920101","157,108","Bereuter, Douglas K.","Incumbent","67,152","Combs, Patrick","Challenger","N/A","N/A","N/A","N/A","303","89,956","R",".00","70.06","29.94",""
"House","Nebraska","N/A","1994","District 1","1","19920101","117,967","Bereuter, Douglas K.","Incumbent","70,369","Combs, Patrick","Challenger","N/A","N/A","N/A","N/A","214","47,598","R",".00","62.64","37.36",""
"House","Nebraska","N/A","1992","District 1","1","19920101","142,713","Bereuter, Douglas K.","Incumbent","96,309","Finnegan, Gerry","Challenger","N/A","N/A","N/A","N/A","86","46,404","R",".00","59.71","40.29",""
"House","Nebraska","N/A","2000","District 2","2","19920101","148,911","Terry, Lee","Incumbent","70,268","Kiel, Shelley","Challenger","N/A","N/A","N/A","N/A","7,101","78,643","R",".00","67.94","32.06",""
"House","Nebraska","N/A","1998","District 2","2","19920101","106,782","Terry, Lee","Challenger","55,722","Scott, Michael","Challenger","N/A","N/A","N/A","N/A","499","51,060","R",".00","65.71","34.29",""
"House","Nebraska","N/A","1996","District 2","2","19920101","125,201","Christensen, Jon","Incumbent","88,447","Davis, James M.","Challenger","N/A","N/A","N/A","N/A","6,676","36,754","R",".00","58.60","41.40",""
"House","Nebraska","N/A","1994","District 2","2","19920101","92,516","Christensen, Jon","Challenger","90,750","Hoagland, Peter","Incumbent","N/A","N/A","N/A","N/A","2,044","1,766","R",".00","50.48","49.52",""
"House","Nebraska","N/A","1992","District 2","2","19920101","113,828","Staskiewicz, Ronald L.","Challenger","119,512","Hoagland, Peter","Incumbent","N/A","N/A","N/A","N/A","32","5,684","D",".00","48.78","51.22",""
"House","Nebraska","N/A","2000","District 3","3","19920101","182,117","Osborne, Tom","Challenger","34,944","Reynolds, Roland E.","Challenger","N/A","N/A","N/A","N/A","5,032","147,173","R",".00","83.90","16.10",""
"House","Nebraska","N/A","1998","District 3","3","19920101","149,896","Barrett, Bill","Incumbent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","27,833","149,896","R",".00","100.00",".00",""
"House","Nebraska","N/A","1996","District 3","3","19920101","167,758","Barrett, Bill","Incumbent","48,833","Webster, John","Challenger","N/A","N/A","N/A","N/A","166","118,925","R",".00","77.45","22.55",""
"House","Nebraska","N/A","1994","District 3","3","19920101","154,919","Barrett, Bill","Incumbent","41,943","Chapin, Gil","Challenger","N/A","N/A","N/A","N/A","N/A","112,976","R",".00","78.69","21.31",""
"House","Nebraska","N/A","1992","District 3","3","19920101","170,857","Barrett, Bill","Incumbent","67,457","Fisher, Lowell","Challenger","N/A","N/A","N/A","N/A","41","103,400","R",".00","71.69","28.31",""
"House","Nevada","N/A","2000","District 1","1","19920101","101,276","Porter, Jon","Challenger","118,469","Berkley, Shelley","Incumbent","N/A","N/A","N/A","N/A","9,490","17,193","D",".00","46.09","53.91",""
"House","Nevada","N/A","1998","District 1","1","19920101","73,540","Chairez, Don","Challenger","79,315","Berkley, Shelley","Challenger","N/A","N/A","N/A","N/A","8,227","5,775","D",".00","48.11","51.89",""
"House","Nevada","N/A","1996","District 1","1","19920101","86,472","Ensign, John","Incumbent","75,081","Coffin, Bob","Challenger","N/A","N/A","N/A","N/A","11,040","11,391","R",".00","53.53","46.47",""
"House","Nevada","N/A","1994","District 1","1","19920101","73,769","Ensign, John","Challenger","72,333","Bilbray, James","Incumbent","N/A","N/A","N/A","N/A","6,065","1,436","R",".00","50.49","49.51",""
"House","Nevada","N/A","1992","District 1","1","19920101","84,217","Pettyjohn, J. Coy","Challenger","128,278","Bilbray, James","Incumbent","N/A","N/A","N/A","N/A","8,993","44,061","D",".00","39.63","60.37",""
"House","Nevada","N/A","2000","District 2","2","19920101","229,608","Gibbons, James A.","Incumbent","106,379","Cahill, Tierney","Challenger","N/A","N/A","N/A","N/A","19,982","123,229","R",".00","68.34","31.66",""
"House","Nevada","N/A","1998","District 2","2","19920101","201,623","Gibbons, James A.","Incumbent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","47,140","201,623","R",".00","100.00",".00",""
"House","Nevada","N/A","1996","District 2","2","19920101","162,310","Gibbons, James A.","Challenger","97,742","Wilson, Thomas","Challenger","N/A","N/A","N/A","N/A","17,140","64,568","R",".00","62.41","37.59",""
"House","Nevada","N/A","1994","District 2","2","19920101","142,202","Vucanovich, Barbara","Incumbent","65,390","Greeson, Janet","Challenger","N/A","N/A","N/A","N/A","16,340","76,812","R",".00","68.50","31.50",""
"House","Nevada","N/A","1992","District 2","2","19920101","129,575","Vucanovich, Barbara","Incumbent","117,199","Sferrazza, Pete","Challenger","N/A","N/A","N/A","N/A","23,687","12,376","R",".00","52.51","47.49",""
"House","New Hampshire","N/A","2000","District 1","1","19920101","150,609","Sununu, John E.","Incumbent","128,387","Clark, Martha Fuller","Challenger","N/A","N/A","N/A","N/A","5,866","22,222","R",".00","53.98","46.02",""
"House","New Hampshire","N/A","1998","District 1","1","19920101","104,430","Sununu, John E.","Incumbent","51,783","Flood, Peter","Challenger","N/A","N/A","N/A","N/A","156","52,647","R",".00","66.85","33.15",""
"House","New Hampshire","N/A","1996","District 1","1","19920101","123,939","Sununu, John E.","Challenger","115,462","Keefe, Joe","Challenger","N/A","N/A","N/A","N/A","8,335","8,477","R",".00","51.77","48.23",""
"House","New Hampshire","N/A","1994","District 1","1","19920101","97,017","Zeliff, Bill","Incumbent","42,481","Verge, Bill","Challenger","N/A","N/A","N/A","N/A","8,324","54,536","R",".00","69.55","30.45",""
"House","New Hampshire","N/A","1992","District 1","1","19920101","135,936","Zeliff, Bill","Incumbent","108,578","Preston, Robert T.","Challenger","N/A","N/A","N/A","N/A","11,339","27,358","R",".00","55.59","44.41",""
"House","New Hampshire","N/A","2000","District 2","2","19920101","152,581","Bass, Charles","Incumbent","110,367","Brannen, Barney","Challenger","N/A","N/A","N/A","N/A","8,607","42,214","R",".00","58.03","41.97",""
"House","New Hampshire","N/A","1998","District 2","2","19920101","85,740","Bass, Charles","Incumbent","72,217","Rauh, Mary","Challenger","N/A","N/A","N/A","N/A","3,419","13,523","R",".00","54.28","45.72",""
"House","New Hampshire","N/A","1996","District 2","2","19920101","123,001","Bass, Charles","Incumbent","105,867","Arnesen, Deborah A.","Challenger","N/A","N/A","N/A","N/A","14,719","17,134","R",".00","53.74","46.26",""
"House","New Hampshire","N/A","1994","District 2","2","19920101","83,121","Bass, Charles","Challenger","74,243","Swett, Dick","Incumbent","N/A","N/A","N/A","N/A","4,209","8,878","R",".00","52.82","47.18",""
"House","New Hampshire","N/A","1992","District 2","2","19920101","91,126","Hatch, Bill","Challenger","157,328","Swett, Dick","Incumbent","N/A","N/A","N/A","N/A","6,731","66,202","D",".00","36.68","63.32",""
"House","New Jersey","N/A","2000","District 1","1","19920101","46,455","Cathcart, Charlene","Challenger","167,327","Andrews, Robert E.","Incumbent","N/A","N/A","N/A","N/A","5,830","120,872","D",".00","21.73","78.27",""
"House","New Jersey","N/A","1998","District 1","1","19920101","27,855","Richards, Ronald L.","Challenger","90,279","Andrews, Robert E.","Incumbent","N/A","N/A","N/A","N/A","5,208","62,424","D",".00","23.58","76.42",""
"House","New Jersey","N/A","1996","District 1","1","19920101","44,286","Suplee, Mel","Challenger","160,415","Andrews, Robert E.","Incumbent","N/A","N/A","N/A","N/A","6,034","116,129","D",".00","21.63","78.37",""
"House","New Jersey","N/A","1994","District 1","1","19920101","41,505","Hogan, James N.","Challenger","108,155","Andrews, Robert E.","Incumbent","N/A","N/A","N/A","N/A","N/A","66,650","D",".00","27.73","72.27",""
"House","New Jersey","N/A","1992","District 1","1","19920101","65,123","Solomon, Lee A.","Challenger","153,525","Andrews, Robert E.","Incumbent","N/A","N/A","N/A","N/A","9,424","88,402","D",".00","29.78","70.22",""
"House","New Jersey","N/A","2000","District 2","2","19920101","155,187","LoBiondo, Frank A.","Incumbent","74,632","Janosik, Edward G.","Challenger","N/A","N/A","N/A","N/A","4,040","80,555","R",".00","67.53","32.47",""
"House","New Jersey","N/A","1998","District 2","2","19920101","93,248","LoBiondo, Frank A.","Incumbent","43,563","Hunsberger, Derek","Challenger","N/A","N/A","N/A","N/A","4,703","49,685","R",".00","68.16","31.84",""
"House","New Jersey","N/A","1996","District 2","2","19920101","133,130","LoBiondo, Frank A.","Incumbent","83,912","Katz, Ruth","Challenger","N/A","N/A","N/A","N/A","3,697","49,218","R",".00","61.34","38.66",""
"House","New Jersey","N/A","1994","District 2","2","19920101","102,566","LoBiondo, Frank A.","Challenger","56,151","Magazzu, Louis N.","Challenger","N/A","N/A","N/A","N/A","N/A","46,415","R",".00","64.62","35.38",""
"House","New Jersey","N/A","1992","District 2","2","19920101","98,315","LoBiondo, Frank A.","Challenger","132,465","Hughes, William J.","Incumbent","N/A","N/A","N/A","N/A","6,247","34,150","D",".00","42.60","57.40",""
"House","New Jersey","N/A","2000","District 3","3","19920101","157,053","Saxton, H. James","Incumbent","112,848","Levin, Susan Bass","Challenger","N/A","N/A","N/A","N/A","4,182","44,205","R",".00","58.19","41.81",""
"House","New Jersey","N/A","1998","District 3","3","19920101","97,508","Saxton, H. James","Incumbent","55,248","Polansky, Steven J.","Challenger","N/A","N/A","N/A","N/A","4,483","42,260","R",".00","63.83","36.17",""
"House","New Jersey","N/A","1996","District 3","3","19920101","157,503","Saxton, H. James","Incumbent","81,590","Leonardi, John","Challenger","N/A","N/A","N/A","N/A","6,185","75,913","R",".00","65.88","34.12",""
"House","New Jersey","N/A","1994","District 3","3","19920101","115,750","Saxton, H. James","Incumbent","54,441","Smith, James B.","Challenger","N/A","N/A","N/A","N/A","4,137","61,309","R",".00","68.01","31.99",""
"House","New Jersey","N/A","1992","District 3","3","19920101","151,368","Saxton, H. James","Incumbent","94,012","Ryan, Timothy","Challenger","N/A","N/A","N/A","N/A","10,418","57,356","R",".00","61.69","38.31",""
"House","New Jersey","N/A","2000","District 4","4","19920101","158,515","Smith, Christopher H.","Incumbent","87,956","Gusciora, Reed","Challenger","N/A","N/A","N/A","N/A","4,339","70,559","R",".00","64.31","35.69",""
"House","New Jersey","N/A","1998","District 4","4","19920101","92,991","Smith, Christopher H.","Incumbent","52,281","Schneider, Larry","Challenger","N/A","N/A","N/A","N/A","4,305","40,710","R",".00","64.01","35.99",""
"House","New Jersey","N/A","1996","District 4","4","19920101","146,404","Smith, Christopher H.","Incumbent","77,565","Meara, Kevin J.","Challenger","N/A","N/A","N/A","N/A","6,145","68,839","R",".00","65.37","34.63",""
"House","New Jersey","N/A","1994","District 4","4","19920101","109,818","Smith, Christopher H.","Incumbent","49,537","Walsh, Ralph","Challenger","N/A","N/A","N/A","N/A","2,412","60,281","R",".00","68.91","31.09",""
"House","New Jersey","N/A","1992","District 4","4","19920101","149,095","Smith, Christopher H.","Incumbent","84,514","Hughes, Brian M.","Challenger","N/A","N/A","N/A","N/A","7,616","64,581","R",".00","63.82","36.18",""
"House","New Jersey","N/A","2000","District 5","5","19920101","175,546","Roukema, Margaret S.","Incumbent","81,715","Mercurio, Linda A.","Challenger","N/A","N/A","N/A","N/A","11,263","93,831","R",".00","68.24","31.76",""
"House","New Jersey","N/A","1998","District 5","5","19920101","106,304","Roukema, Margaret S.","Incumbent","55,487","Schneider, Mike","Challenger","N/A","N/A","N/A","N/A","5,027","50,817","R",".00","65.70","34.30",""
"House","New Jersey","N/A","1996","District 5","5","19920101","181,323","Roukema, Margaret S.","Incumbent","62,956","Auer, Bill","Challenger","N/A","N/A","N/A","N/A","10,054","118,367","R",".00","74.23","25.77",""
"House","New Jersey","N/A","1994","District 5","5","19920101","139,964","Roukema, Margaret S.","Incumbent","41,275","Auer, Bill","Challenger","N/A","N/A","N/A","N/A","7,266","98,689","R",".00","77.23","22.77",""
"House","New Jersey","N/A","1992","District 5","5","19920101","196,198","Roukema, Margaret S.","Incumbent","67,579","Lucas, Frank R.","Challenger","N/A","N/A","N/A","N/A","10,594","128,619","R",".00","74.38","25.62",""
"House","New Jersey","N/A","2000","District 6","6","19920101","62,454","Kennedy, Brian T.","Challenger","141,698","Pallone, Frank","Incumbent","N/A","N/A","N/A","N/A","5,700","79,244","D",".00","30.59","69.41",""
"House","New Jersey","N/A","1998","District 6","6","19920101","55,180","Ferguson, Mike","Challenger","78,102","Pallone, Frank","Incumbent","N/A","N/A","N/A","N/A","3,730","22,922","D",".00","41.40","58.60",""
"House","New Jersey","N/A","1996","District 6","6","19920101","73,402","Corodemus, Steven J.","Challenger","124,635","Pallone, Frank","Incumbent","N/A","N/A","N/A","N/A","5,441","51,233","D",".00","37.06","62.94",""
"House","New Jersey","N/A","1994","District 6","6","19920101","55,287","Herson, Mike","Challenger","88,922","Pallone, Frank","Incumbent","N/A","N/A","N/A","N/A","3,122","33,635","D",".00","38.34","61.66",""
"House","New Jersey","N/A","1992","District 6","6","19920101","100,949","Kyrillos, Joseph M.","Challenger","118,266","Pallone, Frank","Incumbent","N/A","N/A","N/A","N/A","6,878","17,317","D",".00","46.05","53.95",""
"House","New Jersey","N/A","2000","District 7","7","19920101","128,434","Ferguson, Mike","Challenger","113,479","Connelly, Maryanne","Challenger","N/A","N/A","N/A","N/A","7,086","14,955","R",".00","53.09","46.91",""
"House","New Jersey","N/A","1998","District 7","7","19920101","77,751","Franks, Bob","Incumbent","65,776","Connelly, Maryanne","Challenger","N/A","N/A","N/A","N/A","4,515","11,975","R",".00","54.17","45.83",""
"House","New Jersey","N/A","1996","District 7","7","19920101","128,817","Franks, Bob","Incumbent","97,283","Lerner, Larry","Challenger","N/A","N/A","N/A","N/A","6,465","31,534","R",".00","56.97","43.03",""
"House","New Jersey","N/A","1994","District 7","7","19920101","98,814","Franks, Bob","Incumbent","64,231","Carroll, Karen","Challenger","N/A","N/A","N/A","N/A","2,812","34,583","R",".00","60.61","39.39",""
"House","New Jersey","N/A","1992","District 7","7","19920101","132,174","Franks, Bob","Challenger","105,761","Sendelsky, Leonard R.","Challenger","N/A","N/A","N/A","N/A","10,147","26,413","R",".00","55.55","44.45",""
"House","New Jersey","N/A","2000","District 8","8","19920101","60,606","Fusco, Anthony Jr.","Challenger","134,074","Pascrell, William J. Jr.","Incumbent","N/A","N/A","N/A","N/A","5,452","73,468","D",".00","31.13","68.87",""
"House","New Jersey","N/A","1998","District 8","8","19920101","46,289","Kirnan, Matthew J.","Challenger","81,068","Pascrell, William J. Jr.","Incumbent","N/A","N/A","N/A","N/A","3,231","34,779","D",".00","36.35","63.65",""
"House","New Jersey","N/A","1996","District 8","8","19920101","92,604","Martini, Bill","Incumbent","98,853","Pascrell, William J. Jr.","Challenger","N/A","N/A","N/A","N/A","1,621","6,249","D",".00","48.37","51.63",""
"House","New Jersey","N/A","1994","District 8","8","19920101","70,494","Martini, Bill","Challenger","68,661","Klein, Herbert C.","Incumbent","N/A","N/A","N/A","N/A","2,213","1,833","R",".00","50.66","49.34",""
"House","New Jersey","N/A","1992","District 8","8","19920101","84,674","Bubba, Joseph L.","Challenger","96,742","Klein, Herbert C.","Challenger","N/A","N/A","N/A","N/A","24,412","12,068","D",".00","46.67","53.33",""
"House","New Jersey","N/A","2000","District 9","9","19920101","61,984","Tedeschi, Joseph","Challenger","140,462","Rothman, Steven R.","Incumbent","N/A","N/A","N/A","N/A","4,325","78,478","D",".00","30.62","69.38",""
"House","New Jersey","N/A","1998","District 9","9","19920101","47,817","Lonegan, Steve","Challenger","91,330","Rothman, Steven R.","Incumbent","N/A","N/A","N/A","N/A","2,312","43,513","D",".00","34.36","65.64",""
"House","New Jersey","N/A","1996","District 9","9","19920101","89,005","Donovan, Kathleen A.","Challenger","117,646","Rothman, Steven R.","Challenger","N/A","N/A","N/A","N/A","4,279","28,641","D",".00","43.07","56.93",""
"House","New Jersey","N/A","1994","District 9","9","19920101","57,651","Russo, Peter J.","Challenger","99,984","Torricelli, Robert G.","Incumbent","N/A","N/A","N/A","N/A","2,253","42,333","D",".00","36.57","63.43",""
"House","New Jersey","N/A","1992","District 9","9","19920101","88,179","Roma, Patrick J.","Challenger","139,188","Torricelli, Robert G.","Incumbent","N/A","N/A","N/A","N/A","11,337","51,009","D",".00","38.78","61.22",""
"House","New Jersey","N/A","2000","District 10","10","19920101","18,436","Weber, Dirk B.","Challenger","133,073","Payne, Donald M. Jr.","Incumbent","N/A","N/A","N/A","N/A","536","114,637","D",".00","12.17","87.83",""
"House","New Jersey","N/A","1998","District 10","10","19920101","10,678","Wnuck, William Stanley","Challenger","82,244","Payne, Donald M. Jr.","Incumbent","N/A","N/A","N/A","N/A","5,572","71,566","D",".00","11.49","88.51",""
"House","New Jersey","N/A","1996","District 10","10","19920101","22,086","Williams, Vanessa","Challenger","127,126","Payne, Donald M. Jr.","Incumbent","N/A","N/A","N/A","N/A","1,848","105,040","D",".00","14.80","85.20",""
"House","New Jersey","N/A","1994","District 10","10","19920101","21,524","Ford, Jim","Challenger","74,622","Payne, Donald M. Jr.","Incumbent","N/A","N/A","N/A","N/A","2,222","53,098","D",".00","22.39","77.61",""
"House","New Jersey","N/A","1992","District 10","10","19920101","30,160","Palermo, Alfred D.","Challenger","117,287","Payne, Donald M. Jr.","Incumbent","N/A","N/A","N/A","N/A","2,185","87,127","D",".00","20.45","79.55",""
"House","New Jersey","N/A","2000","District 11","11","19920101","186,140","Frelinghuysen, Rodney","Incumbent","80,958","Scollo, John P.","Challenger","N/A","N/A","N/A","N/A","6,740","105,182","R",".00","69.69","30.31",""
"House","New Jersey","N/A","1998","District 11","11","19920101","100,910","Frelinghuysen, Rodney","Incumbent","44,160","Scollo, John P.","Challenger","N/A","N/A","N/A","N/A","3,901","56,750","R",".00","69.56","30.44",""
"House","New Jersey","N/A","1996","District 11","11","19920101","169,091","Frelinghuysen, Rodney","Incumbent","78,742","Evangel, Chris","Challenger","N/A","N/A","N/A","N/A","7,325","90,349","R",".00","68.23","31.77",""
"House","New Jersey","N/A","1994","District 11","11","19920101","127,868","Frelinghuysen, Rodney","Challenger","50,211","Herbert, Frank","Challenger","N/A","N/A","N/A","N/A","1,501","77,657","R",".00","71.80","28.20",""
"House","New Jersey","N/A","1992","District 11","11","19920101","188,165","Gallo, Dean A.","Incumbent","68,871","Spiridellis, Ona","Challenger","N/A","N/A","N/A","N/A","11,400","119,294","R",".00","73.21","26.79",""
"House","New Jersey","N/A","2000","District 12","12","19920101","145,511","Zimmer, Dick","Challenger","146,162","Holt, Rush D.","Incumbent","N/A","N/A","N/A","N/A","8,269","651","D",".00","49.89","50.11",""
"House","New Jersey","N/A","1998","District 12","12","19920101","87,221","Pappas, Michael","Incumbent","92,528","Holt, Rush D.","Challenger","N/A","N/A","N/A","N/A","4,861","5,307","D",".00","48.52","51.48",""
"House","New Jersey","N/A","1996","District 12","12","19920101","135,811","Pappas, Michael","Challenger","125,594","DelVecchio, David M.","Challenger","N/A","N/A","N/A","N/A","7,816","10,217","R",".00","51.95","48.05",""
"House","New Jersey","N/A","1994","District 12","12","19920101","125,939","Zimmer, Dick","Incumbent","55,977","Youssouf, Joseph D.","Challenger","N/A","N/A","N/A","N/A","2,364","69,962","R",".00","69.23","30.77",""
"House","New Jersey","N/A","1992","District 12","12","19920101","174,216","Zimmer, Dick","Incumbent","83,035","Abate, Frank G.","Challenger","N/A","N/A","N/A","N/A","15,506","91,181","R",".00","67.72","32.28",""
"House","New Jersey","N/A","2000","District 13","13","19920101","27,849","de Leon, Theresa","Challenger","117,856","Menendez, Robert","Incumbent","N/A","N/A","N/A","N/A","4,061","90,007","D",".00","19.11","80.89",""
"House","New Jersey","N/A","1998","District 13","13","19920101","14,615","de Leon, Theresa","Challenger","70,308","Menendez, Robert","Incumbent","N/A","N/A","N/A","N/A","2,900","55,693","D",".00","17.21","82.79",""
